0.0587894,295.527,1.34034e+06,1.34034e+06,0.215892,-0.699032,0.643835,2.64556,0.207212,
0.0314499,317.791,798262,798262,0.12517,-0.931598,0.403147,3.21392,0.208265,
0.0736482,236.094,879944,879944,0.0490049,-0.860289,0.613519,2.92486,0.252439,
0.0508408,309.238,1.03588e+06,1.03588e+06,0.0657369,-0.785123,0.413797,3.19291,0.21318,
0.0432769,574.055,1.39232e+06,1.39232e+06,0.180429,-0.656001,0.596745,2.55803,0.174196,
0.0651388,355.326,1.34034e+06,1.34034e+06,0.204433,-0.82632,0.600925,3.10958,0.289723,
0.0463514,398.229,1.35519e+06,1.35519e+06,0.00571437,-0.8303,0.603081,3.11932,0.302123,
0.0555225,395.49,1.34405e+06,1.34405e+06,0.0903203,-0.15808,0.671812,2.46214,0.17442,
0.0475239,163.871,928212,928212,0.226173,-0.766152,0.505299,2.51749,0.140145,
0.0515878,467.806,1.29578e+06,1.29578e+06,0.00603614,-0.759842,0.516877,3.02421,0.230241,
0.049362,222.041,1.28093e+06,1.28093e+06,0.214549,-0.866964,0.60543,3.01277,0.266173,
0.0563709,362.782,1.16955e+06,1.16955e+06,0.00729579,0.14533,0.475533,2.84289,0.182452,
0.0585303,418.775,1.13984e+06,1.13984e+06,0.0305748,-0.891837,0.59549,3.15304,0.293818,
0.0429221,222.593,1.099e+06,1.099e+06,0.00686237,0.387434,0.667869,2.48393,0.177994,
0.037953,275.324,939350,939350,0.138802,-0.665556,0.672456,2.46224,0.173869,
0.0375444,303.056,1.2995e+06,1.2995e+06,0.270351,0.0568373,0.550119,2.53754,0.156389,
0.0525855,400.695,917074,917074,0.0424035,-0.192757,0.444637,3.12001,0.213369,
0.0361553,240.81,1.29207e+06,1.29207e+06,0.418702,-0.420452,0.535523,2.67342,0.177064,
0.0614034,328.27,1.43316e+06,1.43316e+06,0.1397,-0.879267,0.596375,3.14495,0.292793,
0.0350025,261.044,1.35519e+06,1.35519e+06,0.041946,-0.803249,0.611007,2.9563,0.257349,
0.0523292,403.961,1.06559e+06,1.06559e+06,0.0804615,-0.823882,0.60247,3.04976,0.27152,
0.0448227,206.685,917073,917073,0.145144,-0.990158,0.597494,3.1241,0.287318,
0.0448227,206.685,917073,917073,0.145144,-0.990158,0.597494,3.1241,0.287318,
0.0500745,149.138,887370,887370,0.162052,-0.879388,0.434296,2.8046,0.161444,
0.0542552,288.231,1.12499e+06,1.12499e+06,0.00184742,-0.334846,0.55244,3.16994,0.277817,
0.0458844,278.656,805689,805689,0.0593415,-0.313009,0.515278,3.16384,0.253286,
0.0458844,278.656,805689,805689,0.0593415,-0.313009,0.515278,3.16384,0.253286,
0.0475138,483.294,1.34405e+06,1.34405e+06,0.00976297,-0.295514,0.593316,3.16625,0.29127,
0.0443239,563.813,1.17697e+06,1.17697e+06,0.082853,-0.862945,0.451864,3.10824,0.212499,
0.0475587,320.954,1.00247e+06,1.00247e+06,0.152881,-0.215219,0.568118,3.04458,0.260773,
0.0898082,163.658,924499,924499,0.00958429,-0.793483,0.662936,2.51815,0.186653,
0.0346835,267.754,1.38118e+06,1.38118e+06,0.284048,-0.822019,0.443356,2.6837,0.147266,
0.0383813,166.067,831678,831678,0.0950552,0.140512,0.512851,2.48159,0.136174,
0.0528889,210.204,1.22895e+06,1.22895e+06,0.00538955,-0.795046,0.612594,2.94144,0.2553,
0.0549233,530.892,1.44058e+06,1.44058e+06,0.131727,-0.762731,0.449029,2.78183,0.163403,
