0.00869944,77.6582,1.25865e+06,1.25865e+06,0.236337,-0.424226,0.694703,2.33026,0.13123,
0.144322,39.4936,813113,813113,0.162353,-0.62649,0.531979,3.82174,0.332042,
0.134496,38.8649,813113,813113,0.16206,-0.630003,0.530923,3.82744,0.331918,
0.0174046,154.537,1.42945e+06,1.42945e+06,0.185967,-0.499087,0.563101,3.34959,0.279019,
0.0122097,300.211,1.26237e+06,1.26237e+06,0.128442,-0.274599,0.478966,4.23351,0.285009,
0.0532489,48.1589,1.02103e+06,1.02103e+06,0.19677,-0.386233,0.518299,4.01375,0.341799,
0.00561599,666.732,1.18811e+06,1.18811e+06,0.238972,-0.130001,0.70386,2.29504,0.120495,
0.0107774,99.677,917073,917073,0.187414,-0.446896,0.69604,2.30123,0.121767,
0.0184639,35.9584,1.03217e+06,1.03217e+06,0.249056,-0.592898,0.553644,3.47001,0.291003,
0.0102129,562.018,1.40346e+06,1.40346e+06,0.197178,-0.397855,0.587519,3.02724,0.241478,
0.00927202,142.209,1.20296e+06,1.20296e+06,0.234862,-0.218871,0.677834,2.39616,0.14766,
0.117124,102.723,764846,764846,0.247365,-0.615148,0.503134,3.96977,0.327084,
0.0139097,391.57,1.36262e+06,1.36262e+06,0.180075,-0.0381621,0.538774,3.51095,0.286233,
0.020466,82.8807,1.29207e+06,1.29207e+06,0.251587,-0.695869,0.562034,3.3849,0.285476,
0.00795662,333.124,1.19925e+06,1.19925e+06,0.196426,-0.417466,0.689257,2.33597,0.131526,
0.00987454,83.6942,1.39232e+06,1.39232e+06,0.124216,-0.640357,0.662582,2.4652,0.16188,
0.00174746,162.382,1.29207e+06,1.29207e+06,0.249635,-0.484775,0.761727,2.16861,0.0678227,
0.0202379,39.9045,1.3886e+06,1.3886e+06,0.229838,-0.5247,0.563293,3.38616,0.28766,
0.0218461,308.21,831678,831678,0.14711,0.150261,0.596899,2.96284,0.237734,
0.0174871,363.884,1.14356e+06,1.14356e+06,0.14997,0.166707,0.606721,2.87607,0.227715,
0.016783,879.517,827966,827966,0.11443,0.616458,0.744305,2.19758,0.0841883,
0.0201535,111.639,980191,980191,0.245539,-0.518918,0.541698,3.64879,0.307072,
0.0463994,19.7021,1.1547e+06,1.1547e+06,0.248143,-0.562712,0.532243,3.85079,0.335503,
0.00714001,172.283,1.41088e+06,1.41088e+06,0.163642,-0.520365,0.673792,2.3736,0.138448,
0.00788546,78.8691,1.36261e+06,1.36261e+06,0.162568,-0.374335,0.540694,3.65404,0.306117,
0.0237922,5.74799,1.01732e+06,1.01732e+06,0.249166,-0.781245,0.617404,2.79468,0.218159,
0.0174685,701.623,846530,846530,0.138763,0.291496,0.557569,3.10342,0.239709,
0.0174685,701.623,846530,846530,0.138763,0.291496,0.557569,3.10342,0.239709,
0.0155277,805.709,835391,835391,0.174815,0.300637,0.633068,2.6373,0.191301,
0.0162542,729.111,939351,939351,0.105955,0.591096,0.679632,2.38783,0.145797,
0.0160564,1114.24,902223,902223,0.142673,0.390246,0.528225,3.26157,0.245321,
0.0106935,635.845,1.47771e+06,1.47771e+06,0.168124,0.449125,0.733212,2.2163,0.092336,
0.00856704,398.175,1.09158e+06,1.09158e+06,0.228935,-0.241419,0.726986,2.23855,0.102749,
0.0328831,24.8485,764846,764846,0.247135,-0.71565,0.562378,3.38984,0.287739,
0.0115614,176.063,816826,816826,0.243746,-0.40876,0.597661,2.86067,0.220617,
0.0151696,269.438,1.06559e+06,1.06559e+06,0.234008,-0.244638,0.545397,3.56281,0.296126,
0.0108053,798.367,1.3589e+06,1.3589e+06,0.198042,-0.328759,0.619293,2.64477,0.18915,
0.0110662,654.839,1.43687e+06,1.43687e+06,0.159815,0.319215,0.604272,2.86509,0.222255,
0.0161133,40.0584,1.08044e+06,1.08044e+06,0.232216,-0.501123,0.618593,2.78032,0.215263,
0.00601328,626.084,1.40717e+06,1.40717e+06,0.235366,-0.35995,0.698083,2.30869,0.124213,
0.00424378,52.1041,1.44801e+06,1.44801e+06,0.268223,-0.108884,0.637042,2.6927,0.20921,
0.0117996,626.96,1.474e+06,1.474e+06,0.174116,0.0304919,0.537933,3.72681,0.315106,
0.016256,36.2898,991329,991329,0.152626,-0.579787,0.640386,2.56012,0.178212,
0.014238,193.07,1.42573e+06,1.42573e+06,0.221156,-0.285153,0.559932,3.40265,0.284484,
0.014012,783.643,946777,946777,0.180746,0.356839,0.701756,2.30488,0.123966,
0.0272861,68.6672,1.0693e+06,1.0693e+06,0.103855,0.1821,0.542753,3.6365,0.306874,
0.0104654,67.0102,1.30321e+06,1.30321e+06,0.245478,-0.321406,0.530563,3.83534,0.323441,
0.0139093,256.451,1.26979e+06,1.26979e+06,0.173454,-0.368833,0.554822,3.49101,0.295034,
0.00839437,11.75,850242,850242,0.248747,-0.412265,0.758862,2.17199,0.069932,
0.117206,30.2383,1.03588e+06,1.03588e+06,0.203849,-0.651452,0.481073,3.76078,0.294943,
0.0127695,725.138,1.11757e+06,1.11757e+06,0.179238,0.108032,0.580827,3.1137,0.252165,
0.0060784,50.2844,1.20296e+06,1.20296e+06,0.250764,-0.639631,0.663957,2.46866,0.163426,
0.0271848,42.759,1.34405e+06,1.34405e+06,0.177022,-0.509661,0.52499,3.88604,0.327409,
0.0105294,800.053,1.45544e+06,1.45544e+06,0.161063,0.297352,0.627854,2.71479,0.206697,
0.0455216,18.0212,798262,798262,0.247804,-0.593564,0.531789,3.8384,0.330767,
0.00842813,245.267,1.43687e+06,1.43687e+06,0.242871,-0.279776,0.598745,2.90236,0.225189,
0.0183611,54.2015,1.06187e+06,1.06187e+06,0.236227,-0.333311,0.512708,4.09869,0.338639,
0.0927868,39.7963,1.03217e+06,1.03217e+06,0.24807,-0.746816,0.538759,3.73394,0.327029,
0.00870021,351.987,1.42573e+06,1.42573e+06,0.105667,-0.672343,0.726547,2.22914,0.0976017,
0.0107595,28.3785,1.01361e+06,1.01361e+06,0.242169,-0.536814,0.574237,3.16848,0.255101,
0.0129823,127.474,1.13984e+06,1.13984e+06,0.235046,-0.373451,0.63255,2.65292,0.195136,
0.0753765,51.8337,1.03588e+06,1.03588e+06,0.22284,-0.394762,0.497851,3.94869,0.324801,
0.0199074,93.7763,816826,816826,0.244247,-0.426346,0.491931,3.63999,0.27872,
0.00939034,746.524,1.45544e+06,1.45544e+06,0.203835,0.279903,0.709468,2.28011,0.116568,
0.0116708,136.079,913360,913360,0.244763,-0.433087,0.627754,2.6898,0.200149,
0.0189911,562.863,972766,972766,0.261283,-0.285965,0.531933,3.86983,0.336469,
0.0142703,764.16,1.08044e+06,1.08044e+06,0.146261,0.534316,0.71583,2.25014,0.10507,
0.0221895,346.031,798263,798263,0.11209,0.186297,0.515679,3.48012,0.272795,
0.0298217,341.17,798263,798263,0.112119,0.187033,0.515605,3.48551,0.273425,
0.0186718,312.021,1.01361e+06,1.01361e+06,0.202693,-0.18541,0.524616,3.90009,0.326979,
0.0178897,1304.47,943064,943064,0.145846,0.150638,0.534867,3.74921,0.313156,
0.0072013,153.673,1.41831e+06,1.41831e+06,0.131433,-0.599492,0.755262,2.17868,0.0738146,
0.00704207,398.567,1.33291e+06,1.33291e+06,0.236159,-0.26778,0.721148,2.24542,0.104197,
0.0133772,915.196,998756,998756,0.18298,0.253562,0.611884,2.78296,0.209906,
0.00478482,226.943,1.48514e+06,1.48514e+06,0.247164,-0.355573,0.731732,2.22554,0.0971059,
0.0143353,809.258,898510,898510,0.179989,0.395201,0.734058,2.21524,0.0922862,
0.0177906,264.817,1.28836e+06,1.28836e+06,0.176195,-0.137149,0.560718,3.39281,0.284903,
0.0114838,507.132,976479,976479,0.217915,0.129382,0.703963,2.27131,0.112256,
0.0194067,25.5625,1.47771e+06,1.47771e+06,0.250534,-0.572119,0.538293,3.73803,0.320765,
0.0478156,341.584,1.04702e+06,1.04702e+06,0.184656,-0.635535,0.56195,3.40488,0.291774,
0.0110823,175.291,920786,920786,0.25169,-0.480308,0.552898,3.1534,0.246658,
0.0100886,107.872,1.21039e+06,1.21039e+06,0.235325,-0.390049,0.642315,2.59612,0.186768,
0.0202193,110.366,965339,965339,0.149729,-0.624141,0.598301,2.95295,0.237148,
0.00750498,216.962,1.10643e+06,1.10643e+06,0.240433,-0.150954,0.712478,2.2711,0.113386,
0.0153475,131.127,1.45915e+06,1.45915e+06,0.251843,-0.527927,0.497,3.62833,0.280975,
0.0118069,696.018,1.31806e+06,1.31806e+06,0.169086,0.338552,0.574616,2.81895,0.201034,
0.011958,429.685,1.37375e+06,1.37375e+06,0.117885,0.530646,0.674705,2.40766,0.150317,
0.0133021,202.36,1.46286e+06,1.46286e+06,0.110982,0.314721,0.590964,3.03864,0.248257,
0.0340892,42.8227,980192,980192,0.112475,0.0266616,0.552427,3.52949,0.305262,
0.0195819,781.938,775986,775986,0.125239,0.15951,0.55119,3.51259,0.295107,
0.0160832,106.131,1.41831e+06,1.41831e+06,0.181671,-0.0240564,0.612688,2.8363,0.223889,
0.00782997,252.947,1.10643e+06,1.10643e+06,0.241693,-0.357248,0.650636,2.51282,0.168502,
0.0108166,340.024,1.10272e+06,1.10272e+06,0.226464,0.139553,0.554406,3.01293,0.224929,
0.00288106,90.4559,1.35148e+06,1.35148e+06,0.24798,-0.487762,0.757211,2.17471,0.0715928,
0.0114665,58.3822,1.2141e+06,1.2141e+06,0.150393,-0.565771,0.677167,2.40354,0.149848,
0.0106198,224.677,898509,898509,0.24134,0.609932,0.635077,2.61377,0.18611,
0.0816628,63.0877,1.11757e+06,1.11757e+06,0.233758,-0.536143,0.466445,3.92532,0.299901,
0.0106042,306.429,976478,976478,0.153399,-0.52781,0.75121,2.18334,0.0764075,
0.00808398,47.8167,1.47771e+06,1.47771e+06,0.140001,-0.58394,0.717669,2.2573,0.108971,
0.00825833,753.53,1.14727e+06,1.14727e+06,0.227942,-0.00935896,0.640604,2.56529,0.181971,
0.0506892,13.3593,1.18811e+06,1.18811e+06,0.238861,-0.6331,0.538935,3.72044,0.322168,
0.0180852,743.743,768560,768560,0.137992,0.38211,0.624372,2.70476,0.201917,
0.048288,553.583,1.02846e+06,1.02846e+06,0.118434,-0.63559,0.533965,3.78712,0.324539,
0.0277869,189.88,1.26979e+06,1.26979e+06,0.220193,-0.654903,0.56449,3.34519,0.280753,
0.0102071,247.658,1.45915e+06,1.45915e+06,0.198436,-0.445583,0.604006,2.87826,0.225296,
0.0152044,529.956,809401,809401,0.202062,0.0621947,0.587411,3.039,0.245887,
0.0177652,223.865,1.08044e+06,1.08044e+06,0.185976,-0.0498631,0.564161,3.34817,0.279742,
0.0138368,667.794,794549,794549,0.235683,-0.238302,0.55574,3.45618,0.289013,
0.0114701,364.423,1.22524e+06,1.22524e+06,0.115432,-0.605951,0.611835,2.79701,0.214056,
0.0230069,115.13,917073,917073,0.247152,-0.577446,0.558797,3.41899,0.287722,
0.0124403,309.997,1.18811e+06,1.18811e+06,0.191078,-0.326334,0.566,3.3079,0.271413,
0.0148681,43.0928,909647,909647,0.184528,-0.459453,0.701244,2.30807,0.125313,
0.0148681,43.0928,909647,909647,0.184528,-0.459453,0.701244,2.30807,0.125313,
0.0100866,174.259,1.20667e+06,1.20667e+06,0.193848,-0.345794,0.521245,3.77961,0.300315,
0.0261551,21.2564,887371,887371,0.22332,-0.389897,0.531311,3.79554,0.319213,
0.0140246,836.092,946775,946775,0.119398,-0.60807,0.658804,2.45864,0.158271,
