0.03821,370.33,3.04528e+06,3.04528e+06,0.00965135,0.0656146,0.353858,3.76254,0.258552,
0.03821,370.33,3.04528e+06,3.04528e+06,0.00965135,0.0656146,0.353858,3.76254,0.258552,
0.03821,370.33,3.04528e+06,3.04528e+06,0.00965135,0.0656146,0.353858,3.76254,0.258552,
0.0507661,232.156,3.04528e+06,3.04528e+06,0.0361581,0.403687,0.431143,2.76976,0.282615,
0.0507661,232.156,3.04528e+06,3.04528e+06,0.0361581,0.403687,0.431143,2.76976,0.282615,
0.050338,93.6968,3.04528e+06,3.04528e+06,0.0131955,0.0334551,0.318553,3.99889,0.232234,
0.050338,93.6968,3.04528e+06,3.04528e+06,0.0131955,0.0334551,0.318553,3.99889,0.232234,
0.050338,93.6968,3.04528e+06,3.04528e+06,0.0131955,0.0334551,0.318553,3.99889,0.232234,
0.0543882,112.306,3.04528e+06,3.04528e+06,0.0161182,0.000612667,0.365038,2.93576,0.244457,
0.0543882,112.306,3.04528e+06,3.04528e+06,0.0161182,0.000612667,0.365038,2.93576,0.244457,
0.0543882,112.306,3.04528e+06,3.04528e+06,0.0161182,0.000612667,0.365038,2.93576,0.244457,
0.0590148,131.797,3.04529e+06,3.04529e+06,0.00277685,0.0781107,0.287852,4.17981,0.208695,
0.0590148,131.797,3.04529e+06,3.04529e+06,0.00277685,0.0781107,0.287852,4.17981,0.208695,
0.0590148,131.797,3.04529e+06,3.04529e+06,0.00277685,0.0781107,0.287852,4.17981,0.208695,
0.0590148,131.797,3.04529e+06,3.04529e+06,0.00277685,0.0781107,0.287852,4.17981,0.208695,
0.0554022,150.711,3.04525e+06,3.04525e+06,0.00182921,-0.128591,0.2632,4.71069,0.190428,
0.0554022,150.711,3.04525e+06,3.04525e+06,0.00182921,-0.128591,0.2632,4.71069,0.190428,
0.0554022,150.711,3.04525e+06,3.04525e+06,0.00182921,-0.128591,0.2632,4.71069,0.190428,
0.050184,171.383,3.04529e+06,3.04529e+06,0.00606896,0.045167,0.291368,4.3108,0.209313,
0.050184,171.383,3.04529e+06,3.04529e+06,0.00606896,0.045167,0.291368,4.3108,0.209313,
0.050184,171.383,3.04529e+06,3.04529e+06,0.00606896,0.045167,0.291368,4.3108,0.209313,
0.0387247,351.454,3.04527e+06,3.04527e+06,0.00434597,-0.111058,0.28289,4.2264,0.207609,
0.0387247,351.454,3.04527e+06,3.04527e+06,0.00434597,-0.111058,0.28289,4.2264,0.207609,
0.0387247,351.454,3.04527e+06,3.04527e+06,0.00434597,-0.111058,0.28289,4.2264,0.207609,
0.0306323,298.187,3.04528e+06,3.04528e+06,0.0112849,0.365027,0.299909,4.42967,0.218774,
0.0306323,298.187,3.04528e+06,3.04528e+06,0.0112849,0.365027,0.299909,4.42967,0.218774,
